frequency;V(/OPA858/VOUT) (phase);V(/OPA858/VOUT) (gain);
5.49541e+07;-91.6402;69.3674;
5.50808e+07;-91.6506;69.3073;
5.52077e+07;-91.6611;69.2473;
5.5335e+07;-91.6715;69.1873;
5.54626e+07;-91.682;69.1273;
5.55904e+07;-91.6925;69.0673;
5.57186e+07;-91.703;69.0073;
5.5847e+07;-91.7135;68.9473;
5.59758e+07;-91.7239;68.8872;
5.61048e+07;-91.7345;68.8272;
5.62341e+07;-91.745;68.7672;
5.63638e+07;-91.7555;68.7072;
5.64937e+07;-91.766;68.6472;
5.66239e+07;-91.7766;68.5872;
5.67545e+07;-91.7871;68.5271;
5.68853e+07;-91.7977;68.4671;
5.70164e+07;-91.8082;68.4071;
5.71479e+07;-91.8188;68.3471;
5.72796e+07;-91.8294;68.2871;
5.74116e+07;-91.84;68.2271;
5.7544e+07;-91.8506;68.167;
5.76766e+07;-91.8612;68.107;
5.78096e+07;-91.8718;68.047;
5.79429e+07;-91.8824;67.987;
5.80764e+07;-91.8931;67.927;
5.82103e+07;-91.9037;67.867;
5.83445e+07;-91.9144;67.8069;
5.8479e+07;-91.9251;67.7469;
5.86138e+07;-91.9357;67.6869;
5.87489e+07;-91.9464;67.6269;
5.88844e+07;-91.9571;67.5669;
5.90201e+07;-91.9678;67.5068;
5.91562e+07;-91.9785;67.4468;
5.92925e+07;-91.9893;67.3868;
5.94292e+07;-92;67.3268;
5.95662e+07;-92.0107;67.2668;
5.97035e+07;-92.0215;67.2068;
5.98412e+07;-92.0323;67.1467;
5.99791e+07;-92.043;67.0867;
6.01174e+07;-92.0538;67.0267;
6.0256e+07;-92.0646;66.9667;
6.03949e+07;-92.0754;66.9067;
6.05341e+07;-92.0862;66.8466;
6.06736e+07;-92.0971;66.7866;
6.08135e+07;-92.1079;66.7266;
6.09537e+07;-92.1188;66.6666;
6.10942e+07;-92.1296;66.6066;
6.1235e+07;-92.1405;66.5465;
6.13762e+07;-92.1514;66.4865;
6.15177e+07;-92.1623;66.4265;
6.16595e+07;-92.1732;66.3665;
6.18016e+07;-92.1841;66.3065;
6.19441e+07;-92.195;66.2464;
6.20869e+07;-92.2059;66.1864;
6.223e+07;-92.2169;66.1264;
6.23735e+07;-92.2279;66.0664;
6.25173e+07;-92.2388;66.0063;
6.26614e+07;-92.2498;65.9463;
6.28058e+07;-92.2608;65.8863;
6.29506e+07;-92.2718;65.8263;
6.30957e+07;-92.2828;65.7663;
6.32412e+07;-92.2938;65.7062;
6.3387e+07;-92.3049;65.6462;
6.35331e+07;-92.3159;65.5862;
6.36796e+07;-92.327;65.5262;
6.38263e+07;-92.3381;65.4661;
6.39735e+07;-92.3492;65.4061;
6.4121e+07;-92.3603;65.3461;
6.42688e+07;-92.3714;65.2861;
6.44169e+07;-92.3825;65.226;
6.45654e+07;-92.3936;65.166;
6.47143e+07;-92.4048;65.106;
6.48634e+07;-92.4159;65.046;
6.5013e+07;-92.4271;64.9859;
6.51628e+07;-92.4383;64.9259;
6.53131e+07;-92.4495;64.8659;
6.54636e+07;-92.4607;64.8059;
6.56145e+07;-92.4719;64.7458;
6.57658e+07;-92.4831;64.6858;
6.59174e+07;-92.4944;64.6258;
6.60693e+07;-92.5056;64.5658;
6.62217e+07;-92.5169;64.5057;
6.63743e+07;-92.5282;64.4457;
6.65273e+07;-92.5395;64.3857;
6.66807e+07;-92.5508;64.3257;
6.68344e+07;-92.5621;64.2656;
6.69885e+07;-92.5735;64.2056;
6.71429e+07;-92.5848;64.1456;
6.72977e+07;-92.5962;64.0856;
6.74528e+07;-92.6076;64.0255;
6.76083e+07;-92.619;63.9655;
6.77642e+07;-92.6304;63.9055;
6.79204e+07;-92.6418;63.8454;
6.80769e+07;-92.6532;63.7854;
6.82339e+07;-92.6647;63.7254;
6.83912e+07;-92.6761;63.6654;
6.85488e+07;-92.6876;63.6053;
6.87068e+07;-92.6991;63.5453;
6.88652e+07;-92.7106;63.4853;
6.9024e+07;-92.7221;63.4253;
6.91831e+07;-92.7336;63.3652;
6.93426e+07;-92.7452;63.3052;
6.95024e+07;-92.7567;63.2452;
6.96627e+07;-92.7683;63.1851;
6.98232e+07;-92.7799;63.1251;
6.99842e+07;-92.7915;63.0651;
7.01455e+07;-92.8031;63.005;
7.03072e+07;-92.8147;62.945;
7.04693e+07;-92.8263;62.885;
7.06318e+07;-92.838;62.825;
7.07946e+07;-92.8497;62.7649;
7.09578e+07;-92.8614;62.7049;
7.11214e+07;-92.8731;62.6449;
7.12853e+07;-92.8848;62.5848;
7.14496e+07;-92.8965;62.5248;
7.16143e+07;-92.9083;62.4648;
7.17794e+07;-92.92;62.4047;
7.19449e+07;-92.9318;62.3447;
7.21107e+07;-92.9436;62.2847;
7.2277e+07;-92.9554;62.2246;
7.24436e+07;-92.9672;62.1646;
7.26106e+07;-92.979;62.1046;
7.2778e+07;-92.9909;62.0445;
7.29458e+07;-93.0028;61.9845;
7.31139e+07;-93.0147;61.9245;
7.32825e+07;-93.0265;61.8644;
7.34514e+07;-93.0385;61.8044;
7.36207e+07;-93.0504;61.7444;
7.37904e+07;-93.0623;61.6843;
7.39605e+07;-93.0743;61.6243;
7.4131e+07;-93.0863;61.5643;
7.43019e+07;-93.0983;61.5042;
7.44732e+07;-93.1103;61.4442;
7.46449e+07;-93.1223;61.3842;
7.4817e+07;-93.1344;61.3241;
7.49894e+07;-93.1464;61.2641;
7.51623e+07;-93.1585;61.2041;
7.53356e+07;-93.1706;61.144;
7.55092e+07;-93.1827;61.084;
7.56833e+07;-93.1948;61.024;
7.58578e+07;-93.207;60.9639;
7.60326e+07;-93.2191;60.9039;
7.62079e+07;-93.2313;60.8438;
7.63836e+07;-93.2435;60.7838;
7.65597e+07;-93.2557;60.7238;
7.67361e+07;-93.2679;60.6637;
7.6913e+07;-93.2802;60.6037;
7.70903e+07;-93.2924;60.5437;
7.72681e+07;-93.3047;60.4836;
7.74462e+07;-93.317;60.4236;
7.76247e+07;-93.3293;60.3635;
7.78037e+07;-93.3416;60.3035;
7.7983e+07;-93.354;60.2435;
7.81628e+07;-93.3663;60.1834;
7.8343e+07;-93.3787;60.1234;
7.85236e+07;-93.3911;60.0633;
7.87046e+07;-93.4035;60.0033;
7.8886e+07;-93.416;59.9433;
7.90679e+07;-93.4284;59.8832;
7.92501e+07;-93.4409;59.8232;
7.94328e+07;-93.4534;59.7631;
7.96159e+07;-93.4659;59.7031;
7.97995e+07;-93.4784;59.6431;
7.99834e+07;-93.4909;59.583;
8.01678e+07;-93.5035;59.523;
8.03526e+07;-93.5161;59.4629;
8.05378e+07;-93.5287;59.4029;
8.07235e+07;-93.5413;59.3429;
8.09096e+07;-93.5539;59.2828;
8.10961e+07;-93.5666;59.2228;
8.12831e+07;-93.5793;59.1627;
8.14704e+07;-93.5919;59.1027;
8.16582e+07;-93.6046;59.0426;
8.18465e+07;-93.6174;58.9826;
8.20352e+07;-93.6301;58.9226;
8.22243e+07;-93.6429;58.8625;
8.24138e+07;-93.6557;58.8025;
8.26038e+07;-93.6685;58.7424;
8.27942e+07;-93.6813;58.6824;
8.29851e+07;-93.6941;58.6223;
8.31764e+07;-93.707;58.5623;
8.33681e+07;-93.7199;58.5022;
8.35603e+07;-93.7328;58.4422;
8.37529e+07;-93.7457;58.3822;
8.3946e+07;-93.7586;58.3221;
8.41395e+07;-93.7716;58.2621;
8.43335e+07;-93.7846;58.202;
8.45279e+07;-93.7976;58.142;
8.47227e+07;-93.8106;58.0819;
8.4918e+07;-93.8236;58.0219;
8.51138e+07;-93.8367;57.9618;
8.531e+07;-93.8498;57.9018;
8.55067e+07;-93.8629;57.8417;
8.57038e+07;-93.876;57.7817;
8.59014e+07;-93.8891;57.7216;
8.60994e+07;-93.9023;57.6616;
8.62979e+07;-93.9154;57.6015;
8.64968e+07;-93.9286;57.5415;
8.66962e+07;-93.9419;57.4814;
8.6896e+07;-93.9551;57.4214;
8.70964e+07;-93.9684;57.3613;
8.72971e+07;-93.9816;57.3013;
8.74984e+07;-93.9949;57.2412;
8.77001e+07;-94.0083;57.1812;
8.79023e+07;-94.0216;57.1211;
8.81049e+07;-94.035;57.0611;
8.8308e+07;-94.0484;57.001;
8.85116e+07;-94.0618;56.941;
8.87156e+07;-94.0752;56.8809;
8.89201e+07;-94.0887;56.8209;
8.91251e+07;-94.1021;56.7608;
8.93305e+07;-94.1156;56.7008;
8.95365e+07;-94.1291;56.6407;
8.97429e+07;-94.1427;56.5807;
8.99498e+07;-94.1562;56.5206;
9.01571e+07;-94.1698;56.4606;
9.03649e+07;-94.1834;56.4005;
9.05733e+07;-94.197;56.3405;
9.07821e+07;-94.2107;56.2804;
9.09913e+07;-94.2244;56.2204;
9.12011e+07;-94.238;56.1603;
9.14113e+07;-94.2518;56.1002;
9.1622e+07;-94.2655;56.0402;
9.18333e+07;-94.2792;55.9801;
9.2045e+07;-94.293;55.9201;
9.22571e+07;-94.3068;55.86;
9.24698e+07;-94.3207;55.8;
9.2683e+07;-94.3345;55.7399;
9.28966e+07;-94.3484;55.6798;
9.31108e+07;-94.3623;55.6198;
9.33254e+07;-94.3762;55.5597;
9.35406e+07;-94.3901;55.4997;
9.37562e+07;-94.4041;55.4396;
9.39723e+07;-94.4181;55.3796;
9.4189e+07;-94.4321;55.3195;
9.44061e+07;-94.4461;55.2594;
9.46237e+07;-94.4602;55.1994;
9.48418e+07;-94.4742;55.1393;
9.50605e+07;-94.4883;55.0793;
9.52796e+07;-94.5025;55.0192;
9.54993e+07;-94.5166;54.9591;
9.57194e+07;-94.5308;54.8991;
9.59401e+07;-94.545;54.839;
9.61612e+07;-94.5592;54.779;
9.63829e+07;-94.5734;54.7189;
9.66051e+07;-94.5877;54.6588;
9.68278e+07;-94.602;54.5988;
9.7051e+07;-94.6163;54.5387;
9.72747e+07;-94.6307;54.4786;
9.7499e+07;-94.645;54.4186;
9.77237e+07;-94.6594;54.3585;
9.7949e+07;-94.6738;54.2985;
9.81748e+07;-94.6883;54.2384;
9.84011e+07;-94.7027;54.1783;
9.86279e+07;-94.7172;54.1183;
9.88553e+07;-94.7317;54.0582;
9.90832e+07;-94.7463;53.9981;
9.93116e+07;-94.7608;53.9381;
9.95405e+07;-94.7754;53.878;
9.977e+07;-94.79;53.8179;
1e+08;-94.8047;53.7579;
1.00231e+08;-94.8193;53.6978;
1.00462e+08;-94.834;53.6377;
1.00693e+08;-94.8487;53.5777;
1.00925e+08;-94.8635;53.5176;
1.01158e+08;-94.8782;53.4575;
1.01391e+08;-94.893;53.3975;
1.01625e+08;-94.9078;53.3374;
1.01859e+08;-94.9227;53.2773;
1.02094e+08;-94.9375;53.2172;
1.02329e+08;-94.9524;53.1572;
1.02565e+08;-94.9673;53.0971;
1.02802e+08;-94.9823;53.037;
1.03039e+08;-94.9973;52.977;
1.03276e+08;-95.0123;52.9169;
1.03514e+08;-95.0273;52.8568;
1.03753e+08;-95.0423;52.7967;
1.03992e+08;-95.0574;52.7367;
1.04232e+08;-95.0725;52.6766;
1.04472e+08;-95.0876;52.6165;
1.04713e+08;-95.1028;52.5565;
1.04954e+08;-95.118;52.4964;
1.05196e+08;-95.1332;52.4363;
1.05439e+08;-95.1484;52.3762;
1.05682e+08;-95.1637;52.3162;
1.05925e+08;-95.179;52.2561;
1.0617e+08;-95.1943;52.196;
1.06414e+08;-95.2096;52.1359;
1.0666e+08;-95.225;52.0759;
1.06905e+08;-95.2404;52.0158;
1.07152e+08;-95.2558;51.9557;
1.07399e+08;-95.2713;51.8956;
1.07647e+08;-95.2868;51.8355;
1.07895e+08;-95.3023;51.7755;
1.08143e+08;-95.3178;51.7154;
1.08393e+08;-95.3334;51.6553;
1.08643e+08;-95.349;51.5952;
1.08893e+08;-95.3646;51.5351;
1.09144e+08;-95.3803;51.4751;
1.09396e+08;-95.3959;51.415;
1.09648e+08;-95.4116;51.3549;
1.09901e+08;-95.4274;51.2948;
1.10154e+08;-95.4431;51.2347;
1.10408e+08;-95.4589;51.1747;
1.10662e+08;-95.4748;51.1146;
1.10917e+08;-95.4906;51.0545;
1.11173e+08;-95.5065;50.9944;
1.11429e+08;-95.5224;50.9343;
1.11686e+08;-95.5383;50.8742;
1.11944e+08;-95.5543;50.8142;
1.12202e+08;-95.5703;50.7541;
1.1246e+08;-95.5863;50.694;
1.1272e+08;-95.6024;50.6339;
1.1298e+08;-95.6185;50.5738;
1.1324e+08;-95.6346;50.5137;
1.13501e+08;-95.6507;50.4536;
1.13763e+08;-95.6669;50.3936;
1.14025e+08;-95.6831;50.3335;
1.14288e+08;-95.6993;50.2734;
1.14551e+08;-95.7156;50.2133;
1.14815e+08;-95.7319;50.1532;
1.1508e+08;-95.7482;50.0931;
1.15345e+08;-95.7646;50.033;
1.15611e+08;-95.7809;49.9729;
1.15878e+08;-95.7973;49.9128;
1.16145e+08;-95.8138;49.8528;
1.16413e+08;-95.8303;49.7927;
1.16681e+08;-95.8468;49.7326;
1.1695e+08;-95.8633;49.6725;
1.1722e+08;-95.8799;49.6124;
1.1749e+08;-95.8965;49.5523;
1.17761e+08;-95.9131;49.4922;
1.18032e+08;-95.9298;49.4321;
1.18304e+08;-95.9464;49.372;
1.18577e+08;-95.9632;49.3119;
1.1885e+08;-95.9799;49.2518;
1.19124e+08;-95.9967;49.1917;
1.19399e+08;-96.0135;49.1316;
1.19674e+08;-96.0304;49.0715;
1.1995e+08;-96.0472;49.0114;
1.20226e+08;-96.0642;48.9513;
1.20504e+08;-96.0811;48.8912;
1.20781e+08;-96.0981;48.8311;
1.2106e+08;-96.1151;48.771;
1.21339e+08;-96.1321;48.7109;
1.21619e+08;-96.1492;48.6508;
1.21899e+08;-96.1663;48.5907;
1.2218e+08;-96.1834;48.5306;
1.22462e+08;-96.2006;48.4705;
1.22744e+08;-96.2178;48.4104;
1.23027e+08;-96.235;48.3503;
1.2331e+08;-96.2523;48.2902;
1.23595e+08;-96.2696;48.2301;
1.2388e+08;-96.2869;48.17;
1.24165e+08;-96.3043;48.1099;
1.24451e+08;-96.3217;48.0498;
1.24738e+08;-96.3391;47.9897;
1.25026e+08;-96.3566;47.9296;
1.25314e+08;-96.3741;47.8695;
1.25603e+08;-96.3916;47.8094;
1.25893e+08;-96.4092;47.7493;
1.26183e+08;-96.4268;47.6892;
1.26474e+08;-96.4444;47.6291;
1.26765e+08;-96.4621;47.5689;
1.27057e+08;-96.4798;47.5088;
1.2735e+08;-96.4975;47.4487;
1.27644e+08;-96.5153;47.3886;
1.27938e+08;-96.5331;47.3285;
1.28233e+08;-96.5509;47.2684;
1.28529e+08;-96.5688;47.2083;
1.28825e+08;-96.5867;47.1482;
1.29122e+08;-96.6046;47.0881;
1.2942e+08;-96.6226;47.0279;
1.29718e+08;-96.6406;46.9678;
1.30017e+08;-96.6587;46.9077;
1.30317e+08;-96.6767;46.8476;
1.30617e+08;-96.6948;46.7875;
1.30918e+08;-96.713;46.7274;
1.3122e+08;-96.7312;46.6672;
1.31522e+08;-96.7494;46.6071;
1.31826e+08;-96.7677;46.547;
1.3213e+08;-96.7859;46.4869;
1.32434e+08;-96.8043;46.4268;
1.32739e+08;-96.8226;46.3667;
1.33045e+08;-96.841;46.3065;
1.33352e+08;-96.8595;46.2464;
1.3366e+08;-96.8779;46.1863;
1.33968e+08;-96.8964;46.1262;
1.34276e+08;-96.915;46.066;
1.34586e+08;-96.9336;46.0059;
1.34896e+08;-96.9522;45.9458;
1.35207e+08;-96.9708;45.8857;
1.35519e+08;-96.9895;45.8256;
1.35831e+08;-97.0082;45.7654;
1.36144e+08;-97.027;45.7053;
1.36458e+08;-97.0458;45.6452;
1.36773e+08;-97.0646;45.585;
1.37088e+08;-97.0835;45.5249;
1.37404e+08;-97.1024;45.4648;
1.37721e+08;-97.1214;45.4047;
1.38038e+08;-97.1404;45.3445;
1.38357e+08;-97.1594;45.2844;
1.38676e+08;-97.1784;45.2243;
1.38995e+08;-97.1975;45.1641;
1.39316e+08;-97.2167;45.104;
1.39637e+08;-97.2358;45.0439;
1.39959e+08;-97.255;44.9837;
1.40281e+08;-97.2743;44.9236;
1.40605e+08;-97.2936;44.8635;
1.40929e+08;-97.3129;44.8033;
1.41254e+08;-97.3323;44.7432;
1.41579e+08;-97.3517;44.6831;
1.41906e+08;-97.3711;44.6229;
1.42233e+08;-97.3906;44.5628;
1.42561e+08;-97.4101;44.5027;
1.42889e+08;-97.4297;44.4425;
1.43219e+08;-97.4493;44.3824;
1.43549e+08;-97.4689;44.3222;
1.4388e+08;-97.4886;44.2621;
1.44212e+08;-97.5083;44.202;
1.44544e+08;-97.528;44.1418;
1.44877e+08;-97.5478;44.0817;
1.45211e+08;-97.5677;44.0215;
1.45546e+08;-97.5875;43.9614;
1.45881e+08;-97.6074;43.9012;
1.46218e+08;-97.6274;43.8411;
1.46555e+08;-97.6474;43.7809;
1.46893e+08;-97.6674;43.7208;
1.47231e+08;-97.6875;43.6606;
1.47571e+08;-97.7076;43.6005;
1.47911e+08;-97.7278;43.5404;
1.48252e+08;-97.7479;43.4802;
1.48594e+08;-97.7682;43.4201;
1.48936e+08;-97.7884;43.3599;
1.49279e+08;-97.8088;43.2997;
1.49624e+08;-97.8291;43.2396;
1.49968e+08;-97.8495;43.1794;
1.50314e+08;-97.87;43.1193;
1.50661e+08;-97.8904;43.0591;
1.51008e+08;-97.911;42.999;
1.51356e+08;-97.9315;42.9388;
1.51705e+08;-97.9521;42.8787;
1.52055e+08;-97.9728;42.8185;
1.52405e+08;-97.9935;42.7584;
1.52757e+08;-98.0142;42.6982;
1.53109e+08;-98.0349;42.638;
1.53462e+08;-98.0558;42.5779;
1.53815e+08;-98.0766;42.5177;
1.5417e+08;-98.0975;42.4575;
1.54525e+08;-98.1185;42.3974;
1.54882e+08;-98.1394;42.3372;
1.55239e+08;-98.1605;42.2771;
1.55597e+08;-98.1815;42.2169;
1.55955e+08;-98.2026;42.1567;
1.56315e+08;-98.2238;42.0966;
1.56675e+08;-98.245;42.0364;
1.57036e+08;-98.2662;41.9762;
1.57398e+08;-98.2875;41.9161;
1.57761e+08;-98.3088;41.8559;
1.58125e+08;-98.3302;41.7957;
1.58489e+08;-98.3516;41.7355;
1.58855e+08;-98.3731;41.6754;
1.59221e+08;-98.3946;41.6152;
1.59588e+08;-98.4161;41.555;
1.59956e+08;-98.4377;41.4949;
1.60325e+08;-98.4593;41.4347;
1.60694e+08;-98.481;41.3745;
1.61065e+08;-98.5027;41.3143;
1.61436e+08;-98.5245;41.2541;
1.61808e+08;-98.5463;41.194;
1.62181e+08;-98.5682;41.1338;
1.62555e+08;-98.5901;41.0736;
1.6293e+08;-98.612;41.0134;
1.63305e+08;-98.634;40.9532;
1.63682e+08;-98.656;40.8931;
1.64059e+08;-98.6781;40.8329;
1.64437e+08;-98.7003;40.7727;
1.64816e+08;-98.7224;40.7125;
1.65196e+08;-98.7446;40.6523;
1.65577e+08;-98.7669;40.5921;
1.65959e+08;-98.7892;40.532;
1.66341e+08;-98.8116;40.4718;
1.66725e+08;-98.834;40.4116;
1.67109e+08;-98.8564;40.3514;
1.67494e+08;-98.8789;40.2912;
1.6788e+08;-98.9015;40.231;
1.68267e+08;-98.924;40.1708;
1.68655e+08;-98.9467;40.1106;
1.69044e+08;-98.9694;40.0504;
1.69434e+08;-98.9921;39.9902;
1.69824e+08;-99.0149;39.93;
1.70216e+08;-99.0377;39.8698;
1.70608e+08;-99.0605;39.8096;
1.71002e+08;-99.0835;39.7494;
1.71396e+08;-99.1064;39.6892;
1.71791e+08;-99.1294;39.629;
1.72187e+08;-99.1525;39.5688;
1.72584e+08;-99.1756;39.5086;
1.72982e+08;-99.1988;39.4484;
1.7338e+08;-99.222;39.3882;
1.7378e+08;-99.2452;39.328;
1.74181e+08;-99.2685;39.2678;
1.74582e+08;-99.2919;39.2076;
1.74985e+08;-99.3152;39.1474;
1.75388e+08;-99.3387;39.0872;
1.75792e+08;-99.3622;39.027;
1.76198e+08;-99.3857;38.9668;
1.76604e+08;-99.4093;38.9065;
1.77011e+08;-99.433;38.8463;
1.77419e+08;-99.4567;38.7861;
1.77828e+08;-99.4804;38.7259;
1.78238e+08;-99.5042;38.6657;
1.78649e+08;-99.528;38.6055;
1.79061e+08;-99.5519;38.5453;
1.79473e+08;-99.5758;38.485;
1.79887e+08;-99.5998;38.4248;
1.80302e+08;-99.6239;38.3646;
1.80717e+08;-99.648;38.3044;
1.81134e+08;-99.6721;38.2441;
1.81552e+08;-99.6963;38.1839;
1.8197e+08;-99.7205;38.1237;
1.8239e+08;-99.7448;38.0635;
1.8281e+08;-99.7692;38.0032;
1.83231e+08;-99.7935;37.943;
1.83654e+08;-99.818;37.8828;
1.84077e+08;-99.8425;37.8225;
1.84502e+08;-99.867;37.7623;
1.84927e+08;-99.8916;37.7021;
1.85353e+08;-99.9163;37.6419;
1.8578e+08;-99.941;37.5816;
1.86209e+08;-99.9657;37.5214;
1.86638e+08;-99.9905;37.4611;
1.87068e+08;-100.015;37.4009;
1.87499e+08;-100.04;37.3407;
1.87932e+08;-100.065;37.2804;
1.88365e+08;-100.09;37.2202;
1.88799e+08;-100.115;37.1599;
1.89234e+08;-100.14;37.0997;
1.89671e+08;-100.166;37.0395;
1.90108e+08;-100.191;36.9792;
1.90546e+08;-100.216;36.919;
1.90985e+08;-100.241;36.8587;
1.91426e+08;-100.267;36.7985;
1.91867e+08;-100.292;36.7382;
1.92309e+08;-100.318;36.678;
1.92752e+08;-100.343;36.6177;
1.93197e+08;-100.369;36.5575;
1.93642e+08;-100.395;36.4972;
1.94089e+08;-100.42;36.4369;
1.94536e+08;-100.446;36.3767;
1.94984e+08;-100.472;36.3164;
1.95434e+08;-100.498;36.2562;
1.95884e+08;-100.524;36.1959;
1.96336e+08;-100.55;36.1356;
1.96789e+08;-100.576;36.0754;
1.97242e+08;-100.602;36.0151;
1.97697e+08;-100.628;35.9548;
1.98153e+08;-100.654;35.8946;
1.98609e+08;-100.68;35.8343;
1.99067e+08;-100.707;35.774;
1.99526e+08;-100.733;35.7138;
1.99986e+08;-100.759;35.6535;
2.00447e+08;-100.786;35.5932;
2.00909e+08;-100.812;35.5329;
2.01372e+08;-100.839;35.4727;
2.01837e+08;-100.866;35.4124;
2.02302e+08;-100.892;35.3521;
2.02768e+08;-100.919;35.2918;
2.03236e+08;-100.946;35.2316;
2.03704e+08;-100.973;35.1713;
2.04174e+08;-101;35.111;
2.04644e+08;-101.027;35.0507;
2.05116e+08;-101.054;34.9904;
2.05589e+08;-101.081;34.9301;
2.06063e+08;-101.108;34.8698;
2.06538e+08;-101.135;34.8096;
2.07014e+08;-101.163;34.7493;
2.07491e+08;-101.19;34.689;
2.0797e+08;-101.217;34.6287;
2.08449e+08;-101.245;34.5684;
2.0893e+08;-101.272;34.5081;
2.09411e+08;-101.3;34.4478;
2.09894e+08;-101.327;34.3875;
2.10378e+08;-101.355;34.3272;
2.10863e+08;-101.383;34.2669;
2.11349e+08;-101.411;34.2066;
2.11836e+08;-101.439;34.1463;
2.12324e+08;-101.467;34.086;
2.12814e+08;-101.494;34.0257;
2.13304e+08;-101.523;33.9653;
2.13796e+08;-101.551;33.905;
2.14289e+08;-101.579;33.8447;
2.14783e+08;-101.607;33.7844;
2.15278e+08;-101.635;33.7241;
2.15774e+08;-101.664;33.6638;
2.16272e+08;-101.692;33.6035;
2.1677e+08;-101.721;33.5431;
2.1727e+08;-101.749;33.4828;
2.17771e+08;-101.778;33.4225;
2.18273e+08;-101.806;33.3622;
2.18776e+08;-101.835;33.3018;
2.1928e+08;-101.864;33.2415;
2.19786e+08;-101.893;33.1812;
2.20293e+08;-101.921;33.1209;
2.208e+08;-101.95;33.0605;
2.21309e+08;-101.979;33.0002;
2.2182e+08;-102.009;32.9399;
2.22331e+08;-102.038;32.8795;
2.22844e+08;-102.067;32.8192;
2.23357e+08;-102.096;32.7589;
2.23872e+08;-102.125;32.6985;
2.24388e+08;-102.155;32.6382;
2.24905e+08;-102.184;32.5778;
2.25424e+08;-102.214;32.5175;
2.25944e+08;-102.243;32.4571;
2.26464e+08;-102.273;32.3968;
2.26986e+08;-102.303;32.3364;
2.2751e+08;-102.333;32.2761;
2.28034e+08;-102.362;32.2157;
2.2856e+08;-102.392;32.1554;
2.29087e+08;-102.422;32.095;
2.29615e+08;-102.452;32.0347;
2.30144e+08;-102.482;31.9743;
2.30675e+08;-102.512;31.9139;
2.31206e+08;-102.543;31.8536;
2.31739e+08;-102.573;31.7932;
2.32274e+08;-102.603;31.7329;
2.32809e+08;-102.634;31.6725;
2.33346e+08;-102.664;31.6121;
2.33884e+08;-102.695;31.5517;
2.34423e+08;-102.725;31.4914;
2.34963e+08;-102.756;31.431;
2.35505e+08;-102.787;31.3706;
2.36048e+08;-102.818;31.3102;
2.36592e+08;-102.849;31.2499;
2.37137e+08;-102.879;31.1895;
2.37684e+08;-102.91;31.1291;
2.38232e+08;-102.942;31.0687;
2.38781e+08;-102.973;31.0083;
2.39332e+08;-103.004;30.9479;
2.39883e+08;-103.035;30.8875;
2.40436e+08;-103.067;30.8272;
2.40991e+08;-103.098;30.7668;
2.41546e+08;-103.129;30.7064;
2.42103e+08;-103.161;30.646;
2.42661e+08;-103.193;30.5856;
2.4322e+08;-103.224;30.5252;
2.43781e+08;-103.256;30.4648;
2.44343e+08;-103.288;30.4044;
2.44906e+08;-103.32;30.344;
2.45471e+08;-103.352;30.2835;
2.46037e+08;-103.384;30.2231;
2.46604e+08;-103.416;30.1627;
2.47172e+08;-103.448;30.1023;
2.47742e+08;-103.48;30.0419;
2.48313e+08;-103.512;29.9815;
2.48886e+08;-103.545;29.9211;
2.49459e+08;-103.577;29.8606;
2.50035e+08;-103.61;29.8002;
2.50611e+08;-103.642;29.7398;
2.51189e+08;-103.675;29.6794;
2.51768e+08;-103.708;29.6189;
2.52348e+08;-103.741;29.5585;
2.5293e+08;-103.773;29.4981;
2.53513e+08;-103.806;29.4376;
2.54097e+08;-103.839;29.3772;
2.54683e+08;-103.872;29.3168;
2.5527e+08;-103.906;29.2563;
2.55859e+08;-103.939;29.1959;
2.56448e+08;-103.972;29.1354;
2.5704e+08;-104.005;29.075;
2.57632e+08;-104.039;29.0145;
2.58226e+08;-104.072;28.9541;
2.58821e+08;-104.106;28.8936;
2.59418e+08;-104.14;28.8332;
2.60016e+08;-104.173;28.7727;
2.60615e+08;-104.207;28.7122;
2.61216e+08;-104.241;28.6518;
2.61818e+08;-104.275;28.5913;
2.62422e+08;-104.309;28.5309;
2.63027e+08;-104.343;28.4704;
2.63633e+08;-104.377;28.4099;
2.64241e+08;-104.412;28.3494;
2.6485e+08;-104.446;28.289;
2.65461e+08;-104.48;28.2285;
2.66073e+08;-104.515;28.168;
2.66686e+08;-104.549;28.1075;
2.67301e+08;-104.584;28.0471;
2.67917e+08;-104.619;27.9866;
2.68534e+08;-104.653;27.9261;
2.69153e+08;-104.688;27.8656;
2.69774e+08;-104.723;27.8051;
2.70396e+08;-104.758;27.7446;
2.71019e+08;-104.793;27.6841;
2.71644e+08;-104.828;27.6236;
2.7227e+08;-104.863;27.5631;
2.72898e+08;-104.899;27.5026;
2.73527e+08;-104.934;27.4421;
2.74157e+08;-104.97;27.3816;
2.74789e+08;-105.005;27.3211;
2.75423e+08;-105.041;27.2606;
2.76058e+08;-105.076;27.2001;
2.76694e+08;-105.112;27.1395;
2.77332e+08;-105.148;27.079;
2.77971e+08;-105.184;27.0185;
2.78612e+08;-105.22;26.958;
2.79254e+08;-105.256;26.8974;
2.79898e+08;-105.292;26.8369;
2.80543e+08;-105.328;26.7764;
2.8119e+08;-105.365;26.7158;
2.81838e+08;-105.401;26.6553;
2.82488e+08;-105.437;26.5948;
2.83139e+08;-105.474;26.5342;
2.83792e+08;-105.51;26.4737;
